text,translated_te,lang,id,polarization,political,racial/ethnic,religious,gender/sexual,other,stereotype,vilification,dehumanization,extreme_language,lack_of_empathy,invalidation
یک سال میلادی دیگه، یک نسل‌کشی دیگه، پخش زنده برای سرگرمی شما!  فلسطین، اسرائیل، آمریکا، لبنان، کریسمس، سال نو...,"మరో సంవత్సరం, మరో జాతి నిర్మూలన, మీ వినోదం కోసం ప్రత్యక్ష ప్రసారం! పాలస్తీనా, ఇజ్రాయెల్, అమెరికా, లెబనాన్, క్రిస్మస్, కొత్త సంవత్సరం...",fas,fas_ee3c5ecca752044be7bd539afbfb6665,1,1,1,1,0,0,0,0,0,1,0,1
برو سراغ دموکرات‌ها و خرابشون کن!,డెమోక్రాట్‌లను వెతకండి మరియు వారిని నాశనం చేయండి!,fas,fas_068d91521589bdd81441796bed387ccd,1,1,0,0,0,0,1,1,0,0,0,1
اون شامل دروغ‌هایی دربارهٔ تقلب در انتخابات هم می‌شن، جیم؟,"అతను ఎన్నికలలో మోసం గురించి కూడా అబద్ధాలు వింటున్నాడు, జిమ్?",fas,fas_64bd1aecf5cb8732a3b58da978cb5ef5,1,1,0,0,0,0,0,1,0,1,0,0
صهیونیسم قلب یهودیت است.,"సీయోనిజం, యూదుల విశ్వాసానికి మూలం.",fas,fas_3aa70413b88946d1352c60b92dcb473f,1,1,1,1,0,0,0,1,0,1,0,0
انتخابات سوم نوامبر رو دزدیده بودن!,నవంబర్ 3వ తేదీ ఎన్నికలు దొంగిలించబడ్డాయి!,fas,fas_0e59ada88cde195929bdf63d8deec4d3,1,1,0,0,0,0,0,1,0,0,0,1
فکر می‌کنی اینکه حماس از مردم به عنوان سپر انسانی استفاده می‌کنه، می‌تونه ربطی به این موضوع داشته باشه؟,"హమాస్ ప్రజలను మానవ సైపర్‌గా ఉపయోగించడం, ఇది ఈ అంశానికి సంబంధం కలిగి ఉంటుందా అని మీరు అనుకుంటున్నారా?",fas,fas_d72a4101bfc55735359f401d662d5968,1,1,1,0,0,0,1,1,1,1,1,1
به همین دلیله که جمهوری‌خواها دارن سعی می‌کنن حق رأی زنان رو بگیرن!,"దీని కారణంగా, రిపబ్లికన్ పార్టీ మహిళలకు ఓటు హక్కును తొలగించడానికి ప్రయత్నిస్తున్నాయి!",fas,fas_1f54e6e7a9a8005e0633a65190d6ec71,1,1,0,0,1,0,0,1,0,0,0,1
برو یه دوست‌دختر شهرك‌نشین توی کرانه باختری پیدا کن!,పశ్చిమ తీరంలో ఒక పట్టణ నివాసి అమ్మాయిని కనుగొనండి!,fas,fas_c1303863356c10cf3877bb43e4e4c674,1,1,1,0,1,0,0,0,0,0,0,0
Anurag thakur परिवारवाद  ka hi result hai  🤣🤣🤣,అనురాగ్ థాకర్ కుటుంబవాదం యొక్క ఫలితం 🤣🤣🤣,hin,hin_392672ba26606ab4ad98c177b9125b6f,0,0,0,0,0,0,0,0,0,0,0,0
आप  देशद्रोही गद्दार दंगाइयों की पार्टी है,"మీరు దేశద్రోహులు, గద్దలు, మరియు అల్లర్లు సృష్టించే వారి సమూహం.",hin,hin_64137247cb5caeccfdfec4901d99b791,1,1,0,0,0,0,0,1,0,1,0,0
जिस मजहब से जानवर भी प्यार की उम्मीद नहीं करता🙄\nपता नहीं कैसे हिंदू लड़किया उनसे प्यार की उम्मीद कर लेती हैं ,ఆయా మతంలో కూడా జంతువుల పట్ల ప్రేమను ఆశించరు🙄\nఎలా హిందూ అమ్మాయిలు వారి నుండి ప్రేమను ఆశిస్తారో నాకు తెలియదు,hin,hin_b5fd58e272f56318702b13dc82f4b49b,1,0,0,1,0,0,1,1,0,1,0,0
"भारत का सामाजिक, राजनैतिक और आर्थिक बदलाव ब्राह्मणवाद के नाश के बिना संभव ही नहीं है....!!","భారతదేశంలోని సామాజిక, రాజకీయ మరియు ఆర్థిక మార్పులు బ్రాహ్మణ వర్గ వ్యవస్థ యొక్క అంతానికి లేకుండా సాధ్యం కాదు...!!",hin,hin_4e3754a00a6c64328123abe0576b49b2,1,1,1,0,0,0,1,0,0,0,0,0
"आदरणीय मोहदय जी! भगवाकरण नहीं आप ब्राह्मणवाद को बढ़ावा दे रहे हो, जिसमें ओबीसी-एसटी-एससी का कोई स्थान नहीं है।","గౌరవనీయులైన మోహదేయ గారూ! మీరు హిందూత్వాన్ని ప్రోత్సహిస్తున్నారు, కానీ బ్రాహ్మణవాదాన్ని ప్రోత్సహిస్తున్నారు, దీనిలో ओबीसी, ఎస్టీ, ఎస్సీలకు స్థానం లేదు.",hin,hin_78a740f2dedcf04405a4cf13043e55bb,1,0,1,1,0,0,1,0,0,0,0,0
"#टुकड़े_टुकड़े_गैंग देश चला रही है \nयही तो अच्छे दिन है #L_bhakto\nचाटो पीली पीली 😛😛😛😛"", ","#గుంపులు గుంపులుగా పాలించబడుతున్న దేశం\nఇదే మంచి రోజు #L_భక్తులు\nమోసాలు, అబద్ధాలు, అల్లరి 😛😛😛😛",hin,hin_1e9486a463390cfc6305626e655a021c,1,0,0,1,0,0,0,1,0,1,0,0
लव_जिहाद की घटनाएं लगातार हो रही है।,లవ్ జిహాద్ సంఘటనలు తరచుగా జరుగుతున్నాయి.,hin,hin_ab80cbfdd0f7eca04f4c47ac004ebe21,1,0,0,1,0,0,0,1,0,0,0,0
अखिलेश की सरकार परिवारवाद की सरकार।,అఖिलेश ప్రభుత్వం కుటుంబవాద ప్రభుత్వంగా ఉంది.,hin,hin_2f7d8e14bf3200d11fbac36d090bf08b,1,1,0,0,0,0,1,0,0,0,0,0
"जातिवाद + तुष्टिकरण + माफियाराज + गुंडाराज + परिवारवाद + हिन्दुविरोध = सपा""",జాతి వివక్ష + ప్రత్యేక హక్కులు + ముఠా పాలన + నేర పాలన + కుటుంబ పాలన + హిందువు వ్యతిరేకత = సమాజం,hin,hin_d12e4735ee1206ce94ee3c00bb29cbcd,1,1,1,0,0,0,1,0,0,0,0,0
लोकतंत्र को सबसे बड़ा खतरा परिवारवाद से है,ప్రజాస్వామ్యానికి అతి పెద్ద ముప్పు కుటుంబవాదం.,hin,hin_04914fbebc54d94c61dc7176f8a64da5,1,0,1,0,0,0,1,0,0,0,0,0
"सूरज निकलेगा, कमल खिलेगा।\n\nराष्ट्रवाद जीतेगा, परिवारवाद हारेगा।","సూర్యుడు ఉదయిస్తాడు, గులాబీ పువ్వులు వికసిస్తాయి.\n\nజాతీయవాదం గెలుస్తుంది, కుటుంబవాదం ఓడిపోతుంది.",hin,hin_0c8fac50754064de6da569d1ef60b494,1,0,1,0,0,0,1,1,0,0,0,0
SP परिवारवाद चलता है इसलिए भष्ट्राचार मे डूबा है ।,"एसपी కుటుంబ పాలన కొనసాగుతున్నందున, అవినీతిలో మునిగి ఉంది.",hin,hin_2469d0711087c3d27529783490ec8e31,1,1,0,0,0,0,1,0,0,0,0,0
"कल\n\nवोट करेंगे राष्ट्रवाद को और \nचोट करेंगे परिवारवाद को 🚩🚩""",రేపటిన\n\nజాతీయవాదాన్ని ప్రోత్సహిస్తాము\nకుటుంబవాదాన్ని వ్యతిరేకిస్తాము 🚩🚩,hin,hin_a8c71f9e63de18a540dbb65925d0fb3e,1,0,1,0,0,0,1,1,0,0,0,0
परिवारवाद मिटाना है तो एक बार फिर मोदी जी को लाना है,"కుటుంబవాదంను నిర్మూలించడానికి, మళ్లీ మోదీని ఎన్నుకోవాలి.",hin,hin_39f509a551f5f5f5e970991f3581c034,1,1,0,0,0,0,1,0,0,0,0,0
"भ्रष्टाचार और परिवारवाद को जड़ से उखाड़ फेंकना है\nजागो सनातनियों जागो\n#जय_हिंद🙏🙏🇮🇳""","అవినీతి మరియు కుటుంబవాదాన్ని పూర్తిగా నిర్మూలించాలి.
""జాగ్రత్త, సత్యవాదులు, జాగరూకతతో ఉండండి""
#జై_భారత్🙏🙏🇮🇳",hin,hin_abf3aa6c5fc3999e66c10e0b31997b7e,1,0,1,1,0,0,1,0,0,1,0,0
Bcci का चेयरमैन अमित शाह हैं ये परिवारवाद नहीं है क्या। अन्ध भक्त,"బిసిసి అధ్యక్షుడు అమిత్ షా, ఇది కుటుంబ రాజకీయాలు కాదు కదా? నిజమైన భక్తుడు.",hin,hin_b494637e0c1ebf63c5e423ea155caa97,1,1,0,0,0,0,1,0,0,0,0,0
"पश्चिम यूपी की जनता कल एक बार फिर परिवारवाद को नकार कर राष्ट्रवाद पर मोहर लगाने वाली है।\n#UpYoGi_संकल्प"", ","ఉత్తరప్రదేశ్ ప్రజలు రేపు మళ్లీ కుటుంబవాదాన్ని తిరస్కరించి, జాతీయవాదాన్ని సమర్థిస్తారు.
#ఉత్తరప్రదేశ్_నిర్ణయం",hin,hin_351e1762c6dfaeb00d9a5d0ab7062aa9,1,1,0,0,0,0,1,0,0,0,0,0
"कांग्रेस देश विरोधी देशद्रोही है""","కాంగ్రెస్ దేశ వ్యతిరేక, దేశద్రోహ సంస్థ.",hin,hin_1544124800af2411d7a8a96196b3e79c,1,1,0,0,0,0,1,1,0,0,0,0
"Mulla है देशद्रोही तो होगा ही।"",","""మల్లా దేశద్రోహి అని అనుకోవడం సహజమే.""",hin,hin_7938f37695bd2335e0778153513be7dd,1,0,0,1,0,0,1,1,0,1,0,0
" क्यो रे देशद्रोही दलाल, आंदोलन जीवी कीड़े","ఓ దేశద్రోహ స్వindler, మీరు ఈ ఉద్యమాన్ని ఎలా సృష్టిస్తున్నారు?",hin,hin_ebcdf1dc0c18579d506d35795fec4769,1,0,1,0,0,0,1,1,0,0,0,0
"meno male che li avete rispediti in libia @DaniloToninelli @luigidimaio (l’altro manco lo considero). possiamo mica accollarci pure gli aborti delle africane, vero.
 ah già, ma voi siete quelli buoni che hanno eletto @Roberto_Fico alla camera.
 karma is a bitch.
 #migranti #SeaWatch","అదృష్టవశాత్తూ మీరు వారిని లిబికి పంపించారు @DaniloToninelli @luigidimaio (మిగతా వారిని కూడా పరిగణించను). మనం ఆఫ్రికా మహిళల అబార్ట్‌లకు కూడా బాధ్యత వహించాలా?
అవును, మీరు @Roberto_Fico లను పార్లమె",ita,ita_3a807efab2d545e4d30c37db760916d8,0,0,0,0,0,0,0,0,0,0,0,0
"Non si è mai visto a memoria d’uomo un popolo migrare verso uno Stato in #recessione.
 I #migranti non vengono qua per 
 🔹Lavorare
 🔹Avere un futuro 
 Ma per sostituirsi agli autoctoni cacciandoli via.
 Scopo❓
 LA DIASPORA DEGLI ITALIANI 
 (Popolo più uniti di quanto crediate)","మని చరిత్రలో, ఆర్థికంగా ఇబ్బందుల్లో ఉన్న ఒక దేశానికి వలస వెళ్ళే ప్రజలను చూడలేదు.
వలస వచ్చినవారు ఇక్కడ రావడానికి కారణాలు:
🔹 ఉద్యోగం సంపాదించడానికి
🔹 భవిష్యత్తు కోసం
కానీ స్థానికులను తరిమికొట్టడానికి.
లక్ష్యం❓
ఇటాలియన్ల వల",ita,ita_c8e32ad862d8d6e7d348c7035c8e50c6,0,0,0,0,0,0,0,0,0,0,0,0
"Cedric Herrou, una multa che è una vittoria per il contadino-passeur che aiuta i migranti a frontiera Italia-Francia https://t.co/tpmlPmLT1J","సెడ్రిక్ హెరు, ఇది ఇటలీ-ఫ్రాన్స్ సరిహద్దులో వలసదారులకు సహాయం చేసే రైతు-సహాయకుడు కోసం ఒక విజయం.",ita,ita_b55bd371ab8a4b7bd61f705366d2c336,0,0,0,0,0,0,0,0,0,0,0,0
"@LNnerviano mussulmani di PD a palazzo Chigi, tagliagolla in Libia, libici in Italia, Italia senza italiani. Pinotti/Gentiloni dimettetevi.","@LNనర్‌వియానో, పీడీకి చెందిన ముస్లిం, చీగిలో, లిబియాలో, లిబియన్లు ఇటలీలో, ఇటలీలో ఇటాలియన్లు లేరు. పిన్నోటి/జెంటోలి, మీరు రాజీనామా చేయండి.",ita,ita_41d9df053ac61e34534d9198b30f869f,0,0,0,0,0,0,0,0,0,0,0,0
Solo i terroni. Per i rom c'e` il lager a via del Riposo https://t.co/S5QFeNge06,"ఇది కేవలం స్థానికులకు మాత్రమే. రోమా ప్రజల కోసం, ""వియా డెల్ రిపోసో""లో ప్రత్యేక కార్యక్రమం ఉంది. మరింత సమాచారం కోసం: https://t.co/S5QFeNge06",ita,ita_38b0ff1f93fa8399468200c4883236af,0,0,0,0,0,0,0,0,0,0,0,0
"milioni di turchi in Germania,Olanda,Austria etc hanno votato a favore dell'islamizzazione appartengono alla terza-quarta generazione","జర్మనీ, నెదర్లాండ్స్, ఆస్ట్రియా మొదలైన దేశాలలో నివసించే లక్షలాది మంది టర్కిష్ వారు, ఇస్లాం మతం వైపు మద్దతు తెలుపుతున్నారు. వీరు మూడవ లేదా నాల్గవ తరానికి చెందినవారు.",ita,ita_f97e709b71d197b370a15e2d18f7dfa4,0,0,0,0,0,0,0,0,0,0,0,0
"Ecco Guy Verhofstadt (ALDE), nuovo alleato del @Mov5Stelle: è a favore di #Euro, #migranti e #austerità, ed amico d… https://t.co/UdTJO0BO4t","ఇక్కడ గై వెర్హోఫాస్ట్ (ALDE), @Mov5Stelle యొక్క కొత్త మిత్రుడు: అతను #యూరో, #వలసదారులు మరియు #ఖర్చులను తగ్గించడం వంటి వాటికి మద్దతు ఇస్తున్నాడు. మరియు అతను… https://t.co/UdTJO0BO4t",ita,ita_29f4e440d23b0982181e47a0b0dd4918,0,0,0,0,0,0,0,0,0,0,0,0
basata immigrati in Italia basta,ఇటలీలో స్థిరపడిన వలసదారులు తగినంత మంది ఉన్నారు.,ita,ita_5bbb525b049d4c6318c0923364dcef32,0,0,0,0,0,0,0,0,0,0,0,0
"Quelli che davanti alle stragi terroristiche ""condanniamo la violenza in ogni sua forma"" A posto. #jesuisCharlie https://t.co/nybASs9Hda","""ఉగ్రవాద దాడుల ముందు, మేము ""ప్రతి రూపంలో హింసను ఖండిస్తున్నాము"" అని ప్రకటిస్తున్నాము. #నేనుచార్లీ",ita,ita_343ce98efcd08fbfbc2cdc544df83f37,0,0,0,0,0,0,0,0,0,0,0,0
"#daleggere @monzfreelance su Roma, nomadi e integrazione https://t.co/akFOWPKkOM","#daleggere @monzfreelance రామ్, నామాడి మరియు సమగ్రత గురించి. https://t.co/akFOWPKkOM",ita,ita_92b8fd9c654fd86a4cd7f0d964e248ee,0,0,0,0,0,0,0,0,0,0,0,0
Gli stranieri prima sfornano figli a manetta poi cercano sussidi... Per gli italiani nessuno fa niente anzi se sei in difficoltà economica ti tolgono pure i figli...,"విదేశీయులు మొదట పిల్లలను కలిగి, ఆపై సబ్సిడీ కోసం చూస్తారు... అయితే ఇటాలియన్లకు ఎవరూ సహాయం చేయరు, వాస్తవానికి ఆర్థికంగా ఇబ్బందుల్లో ఉన్నవారి నుండి పిల్లలను కూడా తీసుకుంటారు...",ita,ita_88de7c8a581bc4b9dcfd38273f3d25c6,1,0,1,0,0,0,0,0,0,0,0,0
Ve lo dico adesso. Meglio morta che califfata. #islam #musulmani https://t.co/hcbpOCM83g,నేను ఇప్పుడు మీకు చెబుతున్నాను. ఖలీఫా కంటే మరణం మంచి. #ఇస్లా #ముస్లింలు https://t.co/hcbpOCM83g,ita,ita_e5f63bb9b828f072571588361859938f,1,0,0,1,0,0,0,0,0,0,0,0
"#dallavostraparte Tutti gli #immigrati, 90% #clandestini, hanno diritto in #Italia tranne noi #italiani mi spiegate dov'è l'errore???","#మీరిచ్చే సమాచారం: ఇటలీలో 90% వలసదారులు, వీరు చట్టవిరుద్ధంగా ఇటలీకి వచ్చిన వారు, అందరికీ హక్కులు ఉన్నాయి. కానీ, మేము ఇటాలియన్లకు ఎందుకు ఈ హక్కులు లేవు?",ita,ita_4a89b0604a532477e7cd8e01f0bea8a9,1,0,1,0,0,0,0,0,0,0,0,0
"Se qualcuno di voi mi dimostra che negri, rom, islamici e clandestini sono davvero risorse, GIURO CHE BACIO IL CULO ALLA KYENGE!!!","నాకు తెలిసిన వారిలో ఎవరైనా, నల్లజాతీయులు, రోమాలు, ముస్లింలు మరియు చట్టవిరుద్ధంగా ఉన్న వ్యక్తులు నిజంగా వనరులు అని నిరూపిస్తే, నేను ఖచ్చితంగా ""కింజె""ను కౌగల చేస్తాను!!!",ita,ita_b4a8957786ee0196412c658032ab9178,1,0,0,1,0,0,0,0,0,0,0,0
"Per i #sinistrati tutto è cultura.La merda #africana, la #MafiaNigeriana e relativi #Stupri, #Spaccio, #Prostituzione,l'#islam con i suoi precetti, #SposeBambine, #Infibulazioni, #DonneVelate...Tutto ciò che è diverso dalla nostra civiltà avanzata, per loro è #Cultura. https://t.co/qAe7gHcbLp","#బాధితుల కోసం, ప్రతిదీ సంస్కృతి. ఆఫ్రికా సంస్కృతి, నైజీరియన్ #మాఫియా మరియు సంబంధిత #లైంగిక దాడి, #మాదకద్రవ్యాల వ్యాపారం, #లైంగిక సేవ, #పిల్లల వివాహాలు, #శరీర మార్పులు, #గుర్తించ",ita,ita_bb8a7ab6b026f488bd6dcc2976463af5,1,0,0,1,0,0,0,0,0,0,0,0
"Niente di più vergognoso!! sfamare e pagare parassiti,sporchi,luridi.ladri,spacciatori,assassini,stupratori,terroristi afri-cani e lasciare e digiuno chi per una vita intera si e fatto in 4 per sfamare questo paese.VERGOGNA!!! https://t.co/JhUIew3R7E","ఇది చాలా సిగ్గుచేటు!! పేదలను, మురికిగా ఉండే వారిని, నేరస్తులను, మాదకద్రవ్యాల వ్యాపారులను, హింసాత్మక వ్యక్తులను, మరియు ఆఫ్రికన్ కుక్కలను ఆహారం ఇవ్వడం, మరియు ఒక జీవితాంతం కష్టపడి పనిచేసే వారిని ఆకలితో వదిలివేయ",ita,ita_1b1d8106b5dc4c7c288712429bafb946,1,0,0,1,0,0,0,0,0,0,0,0
#agorarai il PD ha fatto entrere una invasione di immigrati che si saperva bene che è quasi impossibile rimpatriare perchè i paesi di origine non li vogliono perchè sanno che sono tutti criminali e dicono teneteveli https://t.co/VV0GvByEih,"#agorarai, డీపీ పార్టీ, వలసదారుల భారీ రాకను అనుమతించింది. వీరు తిరిగి వెళ్లడం దాదాపు అసాధ్యమని అందరికీ తెలుసు, ఎందుకంటే వారి మూలం దేశాలు వారిని తిరిగి తీసుకోకూడదని భావిస్తున్నాయి. ఎందుకంటే వీరంతా నేరస్తులని వారు భావిస్తున్నారు.",ita,ita_c98f065bf7abf26e7fc3351f1126274f,1,0,1,0,0,0,0,0,0,0,0,0
"@ellyesse Tanto a te che ti frega...In Svizzera,fuori dalla UE,i migranti clandestini non arrivano.Non devi vivere con un C.I.E. vicino casa,con all'interno 70 risorse,non devi subire il furto di 3 biciclette,e 2 furti in casa.Comodo farsi bella,con il culo degli altri.IPOCRITA...","@ellyesse, మీరు కూడా... స్విట్జర్లాలో, యూరోపియన్ యూనియన్ వెలుపల, అక్రమ వలసదారులు రావడం లేదు. మీ ఇంటి దగ్గర ఒక C.I.E. ఉండాల్సిన అవసరం లేదు, 70 మంది సిబ్బందితో పనిచేయాల్సిన అవసరం లేదు, మీ ఇంట్లో 3 సైకిళ్లు మరియు 2",ita,ita_771464acd1f83b6c155913792f4f3a37,1,0,1,0,0,0,0,0,0,0,0,0
"@PatriziaRametta Altro che #giletgialli dovremo indossare 😠 nessuno fa notare alla signora che i terroristi sono tutti legalizzati, integrati con sussidi, casa, pensioni, e gli illegali, spacciatori e stupratori ? Ue di pace che ha portato la guerra fra popoli !! Infami 😠","@PatriziaRametta, మనం ధరించాల్సిన #గెలెట్_జియల్లో గురించి చెప్పండి 😠, ఉగ్రవాదులందరూ చట్టబద్ధంగా, సహాయాలతో, ఇల్లు, పెన్షన్లు కలిగి, మరియు చట్టవిరుద్ధులు, డ్రగ్స్ అమ్మేవారు, మరియు లైంగిక వేధింపులకు పాల్పడే వారి గురించి",ita,ita_87239c4e61a307b10b60ca6a5461043d,1,0,0,1,0,0,0,0,0,0,0,0
"@1Natsu01 Sei semplicemente stupido e obnubilato dalla tua ideologia pro immigrati che difende anche gli immigrati stupratori, in quanto sempre vittime, anche se stupratori, stuprano molto di più, una donna italiana se aggredito è molto probabile sia un immigrato e ciò è assurdo","@1Natsu01 మీరు చాలా తెలివితక్కువ మరియు వలసదారుల పట్ల మీ సిద్ధాంతం ద్వారా ప్రభావితమయ్యారు. మీరు వలసదారులను సమర్థిస్తూ, నేరపూరితమైన వలసదారులను కూడా ""బాధితులు""గా పరిగణిస్తున్నారు. అయితే, నేరపూరితమైన వలసదారులు మరింత ఎక్కువ మంది",ita,ita_5b99318a4cb1fba82913738efe019f89,1,0,1,0,0,0,0,0,0,0,0,0
"Мигранты, которым повезло оказаться в Италии, с восторгом перенимают местную культуру, обычаи и по достоинству оценили знаменитую итальянскую кухню.","ఇటలీలో అదృష్టవంతులుగా భావించే వలసదారులు, స్థానిక సంస్కృతి, ఆచారాలను ఆసక్తిగా స్వీకరిస్తూ, ప్రసిద్ధ ఇటాలియన్ వంటకాలను మెచ్చుకుంటున్నారు.",rus,rus_21d6625f16532834fcbbebd3cad67e71,0,0,0,0,0,0,0,0,0,0,0,0
"Жители закрытого Фокино бьют тревогу. Стратегически важный город на берегу Японского моря с секретной базой ВМФ заполонили мигранты из Средней Азии. Город семей офицеров в который попасть без пропуска было невозможно, теперь кишит иностранцами, ходят толпами, по-русски не говорят","ఫోకినోలోని నివాసి భయంతో ఉన్నారు. జపాన్ సముద్ర తీరంలో ఉన్న, రహస్య నావికా స్థావరం కలిగిన వ్యూహాత్మకంగా ముఖ్యమైన ఈ నగరం, మధ్య ఆసియా నుండి వచ్చిన వలసదారులతో నిండిపోయింది. సాధారణంగా అనుమతి లేకుండా ప్రవేశించలేని సైనికుల కుటుంబాల నగరం ఇప్పుడు విదేశీ",rus,rus_7d65bbcdaab59bcd79ebbda94530faae,0,0,0,0,0,0,0,0,0,0,0,0
Мигранты бросили коктейль Молотова в пограничников на польско-белорусской границе. Это почему-то не убедило солдат пропустить их на территорию страны,వలసదారులు పోలిష్-బెలారస్ సరిహద్దు వద్ద సైనికులను మోలోటోవ్ కోక్టెల్‌తో దాడి చేశారు. దీని ద్వారా వారిని దేశ భూభాగంలోకి అనుమతించమని సైనికులను ఒప్పించలేకపోయారు.,rus,rus_9971d5ef3bf95ad93026cf64e4f37185,0,0,0,0,0,0,0,0,0,0,0,0
Как же любил эту передачу. Как её там? Охуевшие чурки.,ఈ కార్యక్రమాన్ని ఎంతగానో ఇష్టపడేవాడిని. ఇది ఎలా ఉంది? అసభ్యకరమైన వ్యక్తులు.,rus,rus_5735e5317e99e9e30c2d35f224c4fb85,0,0,0,0,0,0,0,0,0,0,0,0
"Открыл домовой чат, а там ватники всерьёз рассчитывают, что путин не допустит повышения тарифов ЖКХ. Закрыл домовой чат. Доброе утро!","""నేను 'డొమోవ్' చాట్‌ను తెరిచాను, కానీ అక్కడ వాళ్ళు, పుతిన్ గ్యాస్ మరియు నీటి బిల్లులను పెంచకుండా ఉండాలని ఆశిస్తున్నారు. నేను 'డొమోవ్' చాట్‌ను మూసివేశాను. శుభోదయం!""",rus,rus_cc613b724836ce270299895f8a5e7233,0,0,0,0,0,0,0,0,0,0,0,0
"Основная книга Карла Маркса - ""Капитал"". И после этого коммунисты кричат - ""мы против капиталистов""?","కార్ల్ మార్క్స్ యొక్క ప్రధాన గ్రంథం - ""క్యాపిటల్"". ఆ తర్వాత, కమ్యూనిస్టులు ""మేము పెట్టుబడిదారులకు వ్యతిరేకంగా ఉన్నాము"" అని అరుస్తారు?",rus,rus_b34fb3d98272551ebe0a0ed606863052,0,0,0,0,0,0,0,0,0,0,0,0
"Феминистки будут вообще в шоке узнав, что и на маркетплейсах за фотографии где между ягодиц вставляют неожиданный товар — отвечали женщины.","స్త్రీవాద ఉద్యమకారులు, ""మార్కెట్‌ప్లేస్‌లలో కూడా, ప్రజల శరీర భాగాల మధ్య అసాధారణ వస్తువులను ప్రదర్శించే చిత్రాల కోసం మహిళలే స్పందించారని"" తెలుసుకుంటే ఆశ్చర్యపోతారు.",rus,rus_01e61389561af36dd0aba92d2a33d4f5,0,0,0,0,0,0,0,0,0,0,0,0
"Красота Женщины должна быть видна в её глазах... Это дверь в её сердце, в то место, где живёт её любовь... Иногда, посмотрев в глаза человека.... СЛОВА уже не имеют значения....","ఒక స్త్రీ యొక్క అందం ఆమె కళ్ళలో స్పష్టంగా కనిపించాలి... ఇది ఆమె హృదయంలో, ఆమె ప్రేమ నివసించే ప్రదేశంలోకి ఒక ద్వారం... కొన్నిసార్లు, ఒక వ్యక్తి కళ్ళలోకి చూసినప్పుడు... పదాలు ఇకపై ముఖ్యమైనవి కావు...",rus,rus_4629767f7106f81b03ace3b72f9c0967,0,0,0,0,0,0,0,0,0,0,0,0
"Давид и Голиаф… Все знают историю о том, как молодой Давид, будущий царь Иудеи и Израиля побеждает огромного филистимлянского воина Голиафа, потомка великанов-рефаимов. Старый Иран, в 75 раз превышающий Израиль по площади и в 10 раз по населению, не устоял перед молодым воином.","దావీదు మరియు గోలియాఫ్… ఈ కథ చాలా మందికి తెలుసు. యూదా మరియు ఇజ్రాయెల్ యొక్క భవిష్యత్తు రాజు అయిన యువకుడు, గోలియాఫ్ అనే గొప్ప ఫిలిస్టీమియన్ యోధుడిని ఓడించిన కథ. 75 సార్లు ఇజ్రాయెల్ కంటే పెద్దది మరియు 10 రెట్లు ఎక్కువ జ",rus,rus_324c09cece0f8d693da72d3c24234aed,0,0,0,0,0,0,0,0,0,0,0,0
Минтранс и минфин согласовали вложение полумиллиарда шекелей в дороги Иудеи и Самарии,రవాణా మరియు ఆర్థిక మంత్రిత్వ శాఖలు యూదే మరియు సామరియా ప్రాంతాలలోని రహదారులలో పెట్టుబడి కోసం 500 మిలియన్ షెకెలు నిధులను కేటాయించడానికి అంగీకరించాయి.,rus,rus_79199644f89fafafb4cf665a149df7bb,0,0,0,0,0,0,0,0,0,0,0,0
"чурки избили чурку за то, что он приехал в шортах в Северную Осетию...
У меня вопрос,- если я не хочу жить с этими дикарями, навечно застрявшими в средневековье, в одной стране, я нацист, я плохой ?
А они хорошие и мои сограждане, так что ли? А оно мне надо?!","""ఒక వ్యక్తి షార్టులతో ఉత్తర ఓసెటియాకు వచ్చినందుకు, ఆ వ్యక్తిని కొట్టారు...""
""నేను ఈ అజ్ఞానవాదులతో శాశ్వతంగా కలిసి ఉండకూడదనుకుంటే, మధ్యయుగంలో జీవించాలని అనుకుంటే, నేను నాజీనా? నేను చెడ్డవాడినా?""
""కానీ వారు మంచి వ్యక్తులు",rus,rus_63e6b74056b21aa5d978271e690b51ff,1,0,1,0,0,0,0,0,0,0,0,0
"коммунизм хуже нацизма, все коммунисты хуже гитлера, а вы, тупые левые, ниче не понимаете просто","కమ్యూనిజం, నాజీయిజం కంటే చాలా చెడ్డది, ప్రతి కమ్యూనిస్ట్, గెట్టిల్‌ కంటే చెడ్డవారు, మరియు మీరు, తెలివితక్కువ ఎడమవాదులు, ఏమీ అర్థం చేసుకోలేరు.",rus,rus_b53cc0236ad0de88c71fec97840ec4c9,1,1,0,0,0,0,0,0,0,0,0,0
Когда феминистки говорят что мужчины наши враги они имеют в виду что мужчины сделали дохуя в борьбе против женщин как класса потому что мы уже давно их врагини которых они уничтожают каждый день и каждый час и ПРИ ЭТОМ мужчины до сих пор не враги для многих из нас (к сожалению),"స్త్రీవాదులు మగవారు మన శత్రువులు అని చెప్పినప్పుడు, వారు మగవారు మహిళల తరగతికి వ్యతిరేకంగా చేసిన దాడుల గురించి మాట్లాడుతున్నారని అర్థం. ఎందుకంటే, మహిళలను నిరంతరం అణచివేస్తున్నందున, వారు మన శత్రువులుగా పరిగణించబడుతున్నారు. అయితే, చాలా మందికి వారు",rus,rus_dfb031005dc56677597d3eda3e71f4d6,1,0,0,0,1,0,0,0,0,0,0,0
